 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
2158,117,24,864.023,1503.169,0,4.906,7.496,67.601,675.318,7157.987,2.785
2159,117,25,887.268,1455.141,0,3.486,7.944,74.502,763.395,8209.174,10.543
2160,117,26,902.133,1497.007,0,6.521,5.695,42.291,368.613,3562.851,5.711E-7
2161,117,28,891.806,1483.922,0,6.030,6.159,49.341,453.923,4534.461,3.411
2162,117,29,618.575,1608.849,0,3.481,6.824,61.526,623.305,6674.224,0.001
2163,117,30,708.052,1458.139,0,5.399,5.923,46.688,435.934,4491.288,0.099
2164,117,31,713.485,1449.661,0,4.416,5.104,38.121,344.411,3438.440,1.062E-7
2165,117,32,710.535,1450.011,0,3.920,6.239,51.406,486.820,4973.324,11.405
2166,117,33,730.708,1383.536,0,3.888,6.318,49.901,450.220,4423.234,20.032
2167,117,34,706.940,1447.304,0,4.236,6.206,52.462,512.127,5386.513,22.623
2168,117,35,814.285,1698.995,0,2.988,7.347,69.766,725.911,7921.035,4.827
2169,117,36,829.993,1764.336,0,4.000,7.036,63.793,642.474,6827.869,26.387
2170,117,38,780.901,1666.221,0,4.467,6.841,58.738,562.648,5742.459,8.481
2171,118,22,1389.234,1213.229,0,4.477,7.598,68.084,671.885,7025.867,0.202
2172,118,23,1617.718,1205.048,0,4.343,6.979,61.236,600.594,6283.105,10.985
2173,118,24,1625.317,1167.583,0,3.566,6.470,56.672,562.029,5920.831,3.240
2174,118,25,1520.381,1300.073,0,4.050,7.118,60.038,563.534,5669.958,6.697
2175,118,26,1500.329,1213.977,0,4.296,7.624,64.844,597.100,5837.886,13.660
2176,118,27,1498.457,1181.045,0,4.371,7.160,62.183,592.750,5993.903,22.399
2177,118,31,1471.298,1302.856,0,3.662,7.206,62.306,586.457,5799.361,5.041
2178,118,32,1454.017,1299.350,0,4.491,6.922,60.459,592.961,6213.001,23.542
2179,118,33,1419.222,1417.407,0,5.304,8.153,76.074,764.257,8051.536,0.226
2180,118,34,1470.680,1436.949,0,4.315,6.808,57.035,538.376,5460.442,5.446
2181,118,36,1355.194,1568.565,0,4.016,6.693,57.164,548.170,5588.620,12.859
2182,118,37,1387.835,1562.215,0,5.045,5.441,42.223,399.328,4200.074,2.078
2183,118,38,1393.151,1791.936,0,4.098,6.633,55.316,517.246,5159.017,11.917
2184,118,40,1443.202,1857.140,0,3.634,6.651,62.384,656.281,7251.517,6.781
2185,118,41,1378.948,1828.918,0,4.215,4.417,29.501,250.213,2413.582,1.346E-12
2186,118,42,1391.318,1834.661,0,5.195,6.115,49.840,472.864,4880.638,0.545
2187,118,43,1388.991,1822.789,0,5.452,5.096,40.142,390.864,4185.977,1.212
2188,118,44,1310.887,1852.588,0,3.371,7.787,68.875,657.075,6608.210,19.644
2189,118,45,1226.579,1894.149,0,3.522,6.659,55.674,515.541,5050.429,36.178
2190,118,47,1184.307,2030.134,0,3.308,7.109,59.138,543.292,5334.453,17.537
2191,118,48,1241.616,2002.754,0,3.392,7.984,73.462,726.538,7509.059,3.655
2192,119,22,1443.792,1370.902,0,3.570,8.147,75.754,765.145,8147.200,0.036
2193,119,23,1418.040,1643.885,0,3.562,7.359,65.222,635.490,6548.814,7.218
2194,119,24,1397.832,1692.073,0,4.109,7.144,61.157,577.580,5816.481,4.384
2195,119,25,1358.955,1638.133,0,5.132,6.784,58.125,555.041,5639.209,1.364
2196,119,26,1352.511,1724.438,0,3.424,7.629,68.588,681.704,7202.866,15.995
2197,119,27,1480.235,1914.875,0,4.099,6.704,58.121,564.048,5830.784,23.017
2198,120,22,411.832,1406.602,0,4.102,6.333,53.030,500.624,5035.126,12.540
2199,120,23,430.140,1427.652,0,4.171,5.954,46.843,427.879,4279.929,3.594
2200,120,24,306.951,1430.243,0,8.716,4.548,26.463,183.180,1453.337,2.648E-43
2201,120,25,312.546,1422.592,0,8.494,5.896,41.644,326.978,2769.008,1.518E-13
2202,121,22,1451.028,1431.197,0,2.702,6.640,56.279,535.265,5421.444,0.273
2203,121,23,1475.182,1662.683,0,4.041,6.861,57.561,548.567,5661.239,36.311
2204,121,25,1556.368,1485.565,0,3.633,6.158,50.588,479.869,4917.874,0.161
2205,121,26,1435.395,1720.888,0,3.340,7.560,74.625,803.733,9009.583,17.718
2206,121,27,1545.368,1717.029,0,3.761,6.782,56.855,547.424,5745.022,33.655
2207,121,28,1588.032,1706.501,0,4.191,6.899,61.890,616.258,6475.122,0.653
2208,121,31,1552.161,1551.930,0,3.792,6.676,59.251,597.285,6403.852,19.767
2209,121,32,1604.707,1563.969,0,3.720,7.518,68.296,683.688,7218.772,28.701
2210,121,33,1605.593,1708.694,0,3.442,6.817,56.736,531.890,5363.784,27.022
2211,122,22,1240.954,1449.861,0,3.059,7.567,70.510,709.686,7454.420,5.868
2212,122,23,1270.622,1653.015,0,3.937,6.884,57.204,528.270,5235.689,28.173
2213,123,22,895.962,1556.102,0,5.046,7.997,70.221,657.966,6488.808,1.839
2214,123,23,894.519,1625.938,0,5.198,7.757,69.272,669.614,6829.704,4.228
2215,123,24,911.835,1747.706,0,5.892,6.221,47.633,418.338,4030.905,0.243
2216,123,25,1065.433,1808.784,0,4.922,7.453,68.256,682.740,7166.625,19.015
2217,123,26,1047.005,1787.340,0,4.640,6.245,49.500,445.159,4312.756,0.006
2218,123,27,1037.037,1768.952,0,3.617,6.477,56.685,565.835,6029.957,34.669
2219,123,28,1081.327,1918.245,0,4.458,7.040,57.860,532.765,5309.056,0.010
2220,124,22,1727.113,1683.358,0,3.599,6.750,56.176,530.353,5415.923,0.279
2221,124,23,1638.229,1760.800,0,4.303,6.232,53.030,521.924,5532.018,13.587
2222,124,24,1900.900,1884.463,0,3.917,6.698,58.764,578.094,6036.434,0.263
2223,124,25,1831.002,1819.700,0,3.795,7.364,66.883,671.408,7136.774,5.050
2224,124,27,1835.328,1825.003,0,4.050,7.485,65.522,632.367,6478.852,5.094
2225,124,32,1520.669,1824.786,0,3.674,6.666,57.727,563.622,5881.204,2.495
2226,124,33,1527.079,1903.978,0,3.443,6.935,66.662,713.669,7995.386,16.875
2227,124,34,1476.380,1915.041,0,3.954,6.862,54.610,479.781,4541.309,1.218
2228,124,35,1434.339,1944.970,0,4.335,7.537,67.743,664.222,6843.286,26.640
2229,124,36,1501.073,2012.492,0,3.942,5.283,40.749,379.276,3899.696,8.189
2230,124,37,1515.902,1995.156,0,5.047,5.590,45.736,446.086,4731.663,7.573E-7
2231,124,38,1812.387,2036.214,0,1.638,7.812,68.512,652.243,6604.927,5.083E-5
2232,125,22,1395.480,1825.395,0,2.688,6.055,52.936,535.172,5782.481,3.884
2233,125,23,1419.184,1787.442,0,3.781,7.266,65.698,646.699,6679.472,7.576
2234,126,22,1146.978,1839.634,0,3.979,6.388,52.836,495.180,4997.064,13.052
2235,126,23,1224.398,1868.833,0,4.833,6.227,52.600,517.052,5490.326,3.665
2236,126,24,1298.890,1817.078,0,4.001,7.732,74.412,779.003,8495.075,24.076
2237,126,25,1310.269,1850.249,0,4.139,7.891,69.184,654.131,6546.936,24.383
2238,126,26,1293.048,1864.191,0,3.517,6.701,54.739,508.560,5147.744,9.746
2239,126,27,1537.018,1958.940,0,3.400,6.599,56.836,550.745,5672.789,23.400
2240,126,32,1413.881,1901.001,0,3.762,7.921,77.234,804.461,8670.373,42.643
2241,126,33,1372.391,2037.200,0,2.872,6.178,48.144,439.035,4420.892,0.954
2242,127,23,861.885,63.832,0,3.518,7.338,70.336,744.089,8267.488,13.125
2243,127,26,933.474,192.897,0,4.017,6.811,62.535,646.214,7071.500,6.834
2244,127,27,938.238,172.973,0,5.167,7.003,62.408,619.658,6533.685,2.237
2245,127,30,963.169,155.407,0,4.135,7.275,63.355,605.706,6146.928,0.001
2246,127,31,1070.926,337.991,0,4.649,5.742,46.530,437.594,4432.701,0.854
2247,127,32,1076.980,343.565,0,3.481,7.603,66.557,640.561,6590.725,20.664
2248,127,33,1038.010,395.972,0,4.499,7.357,67.062,681.915,7369.462,46.131
2249,127,34,1035.870,398.534,0,5.985,6.922,57.075,530.729,5351.333,3.769E-4
2250,127,35,1033.720,398.666,0,6.289,5.641,41.596,365.843,3610.175,6.370
2251,127,36,983.209,364.057,0,4.730,6.701,57.563,562.052,5891.525,19.339
2252,127,37,931.361,454.765,0,6.473,4.266,27.960,235.896,2289.657,2.183E-6
2253,127,38,1011.964,383.974,0,5.692,5.684,43.943,401.750,4062.457,0.755
2254,127,39,1008.464,573.997,0,3.371,6.558,58.751,597.927,6476.885,1.398
2255,127,40,1080.450,669.747,0,3.856,6.312,55.900,569.824,6179.905,19.978
2256,127,41,966.993,667.039,0,3.374,6.865,61.659,631.037,6901.374,25.685
2257,127,42,995.542,713.969,0,3.470,6.939,65.093,679.447,7440.258,2.982
2258,127,43,972.822,728.851,0,3.797,8.498,79.522,789.203,8154.867,3.811E-17
2259,127,44,977.029,774.536,0,4.659,7.991,72.863,720.164,7495.744,1.164
2260,127,45,1048.043,825.295,0,8.519,7.793,70.362,693.840,7240.188,1.751E-18
2261,127,46,1056.869,834.142,0,2.997,6.549,58.778,598.473,6475.797,10.370
2262,127,47,1073.771,872.815,0,3.936,7.347,68.329,698.212,7502.204,44.761
2263,127,48,1074.795,873.000,0,5.023,7.300,64.070,616.250,6298.675,15.801
2264,127,49,1128.856,885.078,0,4.275,6.796,59.152,582.466,6125.974,13.184
2265,127,50,1188.077,969.679,0,3.829,6.161,51.641,495.768,5123.967,17.926
2266,127,51,1266.789,1030.115,0,3.918,7.570,68.132,670.212,6946.760,11.379
2267,127,52,1221.368,962.730,0,4.816,6.500,50.588,443.721,4231.431,0.982
2268,127,53,1270.166,1023.724,0,3.472,6.104,46.669,413.115,4027.826,0.415
2269,127,54,1225.739,1128.431,0,3.879,6.816,54.867,492.874,4772.916,17.966
2270,127,55,1248.899,1131.752,0,4.661,8.307,76.775,757.653,7816.243,10.988
2271,127,58,1263.349,1113.022,0,3.880,6.520,53.140,494.594,4986.546,10.322
2272,127,59,1247.633,1252.171,0,5.448,7.300,63.856,612.419,6206.348,0.153
2273,127,60,1233.912,1348.570,0,3.537,8.191,76.011,761.435,8016.045,10.221
2274,128,23,1241.934,204.333,0,5.846,5.476,40.359,356.599,3511.359,4.403E-4
2275,128,24,1229.912,190.741,0,5.493,4.708,34.423,311.760,3125.710,5.260
2276,128,25,1174.619,334.307,0,2.964,5.438,43.520,412.768,4267.534,1.892E-18
2277,128,26,1159.771,399.250,0,4.715,5.292,41.870,400.698,4191.596,0.865
2278,128,27,1115.203,503.357,0,3.503,6.721,58.211,565.000,5856.115,38.964
2279,129,23,1349.944,224.595,0,4.311,7.537,65.114,614.299,6169.598,16.677
2280,129,24,1349.050,223.433,0,5.039,6.749,57.670,557.677,5793.187,5.161
2281,129,25,1347.426,211.459,0,6.201,7.591,65.984,620.434,6158.803,3.223E-7
2282,129,26,1407.847,79.495,0,4.465,8.026,73.115,716.371,7350.919,19.063
2283,129,27,1342.138,210.244,0,4.611,5.505,45.943,452.188,4779.188,6.604E-9
2284,130,23,1326.479,370.716,0,3.992,6.906,56.782,520.639,5143.346,9.957
2285,130,25,1189.786,519.842,0,5.247,6.004,51.742,519.298,5577.453,2.366
2286,130,26,1220.706,530.079,0,3.268,5.992,48.532,458.887,4731.700,2.825E-5
2287,130,27,1266.035,709.279,0,3.701,6.825,57.919,552.684,5658.676,26.371
2288,130,28,1121.926,683.866,0,5.847,6.047,46.708,422.005,4223.753,1.565E-8
2289,130,29,1123.597,670.892,0,5.570,4.715,35.839,340.972,3583.270,1.163
2290,130,31,1107.263,597.642,0,4.300,7.639,69.199,683.416,7097.501,10.746
2291,130,32,1088.327,673.812,0,5.196,5.748,44.619,412.138,4221.554,3.166
2292,130,33,1101.309,676.376,0,6.385,4.403,29.840,262.597,2658.533,1.636E-21
2293,130,34,1106.877,681.477,0,7.153,6.093,45.434,382.545,3514.843,2.963E-13
2294,130,35,1196.049,737.254,0,4.128,6.603,57.973,581.466,6223.298,2.681
2295,130,36,1152.739,746.003,0,3.837,7.736,70.629,706.819,7471.241,3.129
2296,130,37,1189.905,821.925,0,4.259,7.866,71.752,710.290,7406.903,5.402
2297,130,38,1048.799,920.240,0,2.871,7.414,72.837,777.662,8606.731,3.576
2298,130,39,1068.140,780.700,0,3.206,8.337,84.312,901.569,9926.707,1.306E-9
2299,130,40,1154.184,865.596,0,3.419,7.582,72.568,761.948,8409.973,14.979
2300,130,41,1083.095,813.820,0,4.368,7.951,70.304,671.005,6771.406,10.286
2301,130,42,1050.281,846.857,0,6.627,6.605,57.898,577.879,6165.614,0.049
2302,130,43,1052.670,840.558,0,7.907,6.537,54.378,513.082,5208.747,0.009
2303,130,44,1050.885,830.159,0,7.708,7.028,62.091,616.369,6539.111,9.575E-19
2304,130,45,1083.900,843.100,0,4.153,8.074,75.994,770.513,8176.268,21.490
2305,130,46,1086.909,897.017,0,4.133,7.948,72.680,722.645,7592.600,31.386
2306,130,47,1046.206,1011.383,0,3.690,7.696,70.951,704.731,7318.094,64.440
2307,130,48,1035.942,1065.246,0,4.943,7.531,66.829,655.607,6842.209,11.849
2308,130,49,1053.620,1071.933,0,4.402,8.162,75.147,749.589,7888.479,13.424
2309,130,50,963.518,1127.061,0,5.552,5.978,48.244,454.920,4668.272,0.023
2310,130,51,963.254,1118.136,0,4.375,6.165,49.849,468.203,4792.410,0.236
2311,130,52,952.952,1203.395,0,4.697,7.032,64.630,662.228,7151.094,0.024
2312,130,53,954.926,1132.672,0,4.802,7.192,65.088,660.840,7134.161,1.615
2313,130,54,968.970,990.615,0,4.056,7.840,71.928,716.770,7520.691,5.693
2314,130,55,915.532,998.588,0,3.313,7.849,73.515,742.447,7813.568,13.672
2315,130,57,941.929,1008.413,0,4.542,6.996,61.540,600.484,6212.535,18.407
2316,130,58,993.027,1025.967,0,3.819,7.646,68.919,688.419,7318.708,4.513
2317,130,59,967.927,1049.020,0,4.347,7.193,61.850,585.651,5909.939,30.699
2318,130,60,954.642,1119.054,0,5.734,6.967,63.112,639.880,6858.643,3.119
2319,130,62,931.992,1129.988,0,4.003,7.220,63.283,606.082,6112.597,29.476
2320,130,63,927.544,1262.924,0,4.036,7.310,62.278,585.246,5890.742,5.674
2321,130,64,1003.161,1296.549,0,3.992,7.063,64.081,641.428,6745.551,9.362
2322,130,65,1134.382,1302.983,0,8.079,6.467,51.107,453.080,4339.129,3.036E-16
2323,130,67,1134.674,1303.920,0,8.557,6.759,54.842,497.891,4869.401,9.574E-23
2324,130,69,1133.066,1310.904,0,6.856,5.180,36.417,310.448,2987.460,1.100E-7
2325,130,70,1132.013,1313.900,0,6.812,5.085,38.046,344.584,3443.904,4.055
2326,130,71,1135.560,1317.068,0,5.575,4.692,33.251,301.764,3140.421,7.735E-8
2327,130,72,1134.891,1311.976,0,6.062,5.841,47.949,460.806,4805.875,9.260E-8
2328,130,73,1334.103,1468.271,0,4.090,5.974,51.508,516.210,5543.892,0.021
2329,130,74,1135.678,1314.146,0,5.891,5.537,41.886,375.224,3708.017,1.520E-6
2330,130,75,1135.748,1316.454,0,6.653,4.875,35.135,313.011,3122.820,1.710E-5
2331,130,76,1132.095,1321.161,0,6.531,3.756,23.263,193.484,1871.821,0.000
2332,130,77,1133.096,1323.152,0,5.914,4.231,30.880,296.174,3176.339,0.011
2333,130,78,1256.982,1364.523,0,8.369,4.298,25.475,188.323,1617.956,4.965E-15
2334,130,79,1249.023,1374.458,0,8.239,3.907,24.276,201.659,1959.415,1.964E-13
2335,130,80,1244.425,1376.723,0,7.957,4.518,32.930,309.469,3257.550,9.765E-6
2336,130,81,1239.839,1418.994,0,4.322,7.212,65.600,658.515,6977.874,3.667E-21
2337,131,23,1194.368,508.893,0,5.122,6.006,47.485,436.910,4391.092,2.434
2338,131,24,1181.240,485.676,0,3.177,6.224,50.898,481.882,4945.270,7.512
2339,131,25,1205.534,479.471,0,4.958,6.445,53.648,504.868,5089.714,1.030
2340,131,26,1204.045,505.282,0,5.371,6.937,60.572,600.251,6364.429,13.198
2341,131,27,1214.485,489.750,0,5.798,5.028,38.430,356.250,3613.863,0.005
2342,132,23,1149.128,560.288,0,3.634,7.591,73.177,775.091,8593.667,23.606
2343,132,24,1200.245,630.180,0,4.668,8.101,78.926,824.989,8966.163,7.733E-9
2344,132,25,1139.389,705.476,0,6.137,5.314,40.688,375.957,3818.913,8.821E-10
2345,132,26,1148.883,706.267,0,7.006,5.092,38.179,350.491,3584.755,1.515E-5
2346,132,27,1245.751,757.580,0,3.553,7.700,76.075,817.967,9149.224,15.335
2347,132,28,1232.065,818.147,0,6.017,6.329,52.306,490.642,4946.990,3.966
2348,132,29,1238.014,794.216,0,3.929,6.328,56.497,576.178,6226.287,7.635
2349,132,30,1464.712,654.866,0,4.648,4.747,34.259,317.818,3355.125,2.803E-45
2350,133,23,733.004,633.700,0,4.127,7.240,63.406,607.252,6138.943,4.451
2351,133,25,693.944,883.633,0,3.586,6.795,57.341,538.387,5394.677,28.679
2352,133,26,616.786,788.659,0,3.237,6.832,59.244,579.977,6079.559,0.065
2353,133,27,723.171,655.007,0,3.342,7.252,67.764,696.053,7523.987,9.403
2354,133,29,489.611,689.388,0,3.492,7.387,68.004,677.056,7026.977,1.338E-8
2355,133,30,601.789,633.928,0,6.049,4.561,28.670,223.082,2002.933,1.871E-15
2356,133,31,612.721,632.857,0,6.959,4.786,32.431,268.351,2502.427,10.480
2357,133,32,620.880,628.995,0,6.656,4.932,37.152,343.949,3512.154,0.002
2358,133,33,543.905,762.413,0,3.440,6.899,64.184,669.299,7381.931,16.481
2359,133,35,526.304,611.023,0,3.342,7.104,61.646,591.491,6012.069,5.854E-22
2360,133,36,607.722,623.945,0,4.919,5.789,45.096,408.839,4048.203,0.388
2361,133,37,471.468,701.429,0,3.528,7.742,70.782,702.829,7334.189,1.865
2362,133,38,440.299,759.831,0,6.317,6.987,59.302,561.430,5695.495,1.598E-7
2363,133,39,436.334,765.661,0,4.184,6.316,48.290,416.618,3901.508,0.003
2364,133,40,434.234,735.236,0,4.669,7.226,62.305,593.708,6033.875,2.018
2365,133,41,437.244,780.729,0,4.282,6.505,55.263,525.862,5328.192,3.187
2366,133,42,384.184,945.471,0,44.018,3.497,14.771,70.131,361.914,0.000
2367,133,43,387.799,938.590,0,38.354,5.440,34.875,246.384,1863.345,0.000
2368,133,44,383.038,939.812,0,8.949,8.383,79.241,804.417,8559.040,1.444E-19
2369,133,45,513.615,1193.298,0,4.442,7.329,61.575,566.255,5562.047,25.710
2370,133,46,465.907,1174.094,0,3.919,7.056,62.992,628.611,6670.768,40.638
2371,133,48,391.812,1212.003,0,3.418,6.532,55.842,547.303,5779.107,42.075
2372,134,23,1108.767,714.688,0,3.731,7.361,62.539,588.459,5942.493,30.376
2373,134,24,1233.037,777.299,0,3.944,8.010,74.411,734.938,7544.313,24.448
2374,134,25,1238.971,853.940,0,5.434,5.712,45.137,423.732,4351.563,1.459E-10
2375,134,26,1220.878,815.136,0,3.690,7.753,68.267,647.558,6471.254,11.758
2376,134,27,1322.122,853.061,0,3.685,7.136,62.312,603.392,6217.543,18.500
2377,134,32,1222.404,812.264,0,3.579,6.858,59.119,573.057,5939.670,10.468
2378,134,33,1229.147,939.510,0,4.368,7.710,67.022,630.715,6276.928,46.354
2379,134,34,1290.505,1010.619,0,5.516,4.990,36.030,315.228,3067.146,9.323E-5
2380,134,35,1278.342,1008.832,0,4.682,6.000,49.871,489.963,5242.143,29.810
2381,134,36,1259.265,1002.084,0,4.186,8.310,74.601,711.406,7120.226,10.771
2382,134,37,1179.603,1082.552,0,4.663,7.216,64.233,635.074,6657.604,25.046
2383,134,38,1159.242,1123.922,0,4.088,7.000,60.057,576.661,5937.493,0.001
2384,134,40,1285.232,1069.008,0,4.059,7.138,61.228,576.396,5752.293,9.869
2385,134,41,1203.913,1126.458,0,4.322,7.874,75.009,775.876,8403.336,2.471
2386,134,42,1416.793,1227.026,0,7.927,7.527,68.260,677.470,7098.657,1.308E-25
2387,134,43,1344.041,1247.921,0,4.847,6.077,47.349,421.751,4076.463,0.002
2388,134,44,1327.592,1263.993,0,3.235,7.641,74.319,781.644,8539.646,16.229
2389,134,45,1216.748,1509.797,0,3.911,7.681,74.643,792.067,8785.968,9.545
2390,134,46,1264.760,1409.307,0,3.989,7.531,64.968,608.779,6032.727,42.989
2391,134,47,1238.258,1582.982,0,3.493,7.434,69.362,707.353,7576.463,46.140
2392,134,48,1264.295,1563.025,0,4.317,6.949,61.884,611.360,6382.877,11.917
2393,134,49,1252.365,1650.788,0,3.842,6.315,53.385,517.102,5394.141,15.794
2394,134,50,1286.787,1586.575,0,4.589,7.727,66.824,629.003,6303.444,2.115
2395,134,51,1399.142,1629.272,0,4.860,6.778,62.699,656.707,7265.722,1.386
2396,134,55,1341.458,1698.995,0,4.500,7.511,66.913,643.675,6498.345,25.449
2397,134,56,1361.274,1678.458,0,4.950,6.210,47.411,414.464,3971.501,3.466
2398,134,57,1363.134,1827.852,0,3.904,8.968,88.401,913.692,9741.444,1.704E-10
2399,134,58,1368.339,1729.960,0,3.488,8.414,79.390,804.424,8552.857,2.889
2400,134,59,1337.658,1732.749,0,4.163,6.254,52.570,505.241,5220.775,0.936
2401,134,60,1331.242,1731.178,0,4.747,6.185,53.497,533.806,5714.583,2.892
2402,134,61,1330.828,1755.916,0,3.634,6.546,50.609,444.585,4291.895,10.827
2403,135,23,996.110,717.149,0,4.260,8.292,77.703,787.293,8399.299,0.108
2404,135,24,894.132,844.979,0,3.906,7.696,69.852,706.393,7620.750,32.806
2405,135,25,875.944,800.242,0,4.171,6.798,60.971,614.104,6556.685,32.797
2406,135,26,864.396,784.379,0,5.316,6.738,56.247,522.093,5156.859,23.505
2407,135,27,753.343,852.317,0,3.854,7.010,60.425,583.219,6021.770,42.272
2408,135,29,692.098,829.328,0,2.520,6.320,55.161,545.121,5730.914,2.119E-7
2409,136,23,1391.941,791.942,0,4.078,7.161,62.462,604.167,6203.781,51.351
2410,136,24,1238.022,865.441,0,4.418,5.451,42.306,390.315,3943.908,5.512
2411,136,25,1278.665,897.785,0,3.504,7.315,70.701,748.276,8246.061,15.126
2412,136,26,1236.403,847.914,0,5.939,5.998,48.775,458.029,4637.951,1.057
2413,136,27,1407.242,877.367,0,4.417,7.755,70.075,685.062,7028.600,10.416
2414,137,23,1748.591,817.382,0,2.977,7.987,75.147,770.770,8286.836,0.744
2415,137,24,1705.565,836.151,0,5.110,5.827,44.677,397.782,3882.406,0.093
2416,137,25,1705.501,838.024,0,5.230,6.151,50.816,486.502,5027.066,0.220
2417,137,26,1641.498,941.430,0,4.894,5.779,45.696,424.657,4290.880,2.569
2418,137,27,1643.335,930.471,0,5.809,4.844,35.453,320.513,3222.989,0.578
2419,137,28,1779.391,1052.181,0,3.478,7.402,66.027,650.292,6772.792,0.060
2420,137,29,1648.963,944.373,0,5.325,4.337,31.296,294.382,3120.235,1.377
2421,137,30,1652.880,933.934,0,5.384,5.464,43.342,419.678,4498.467,1.455E-11
2422,137,31,1647.317,931.388,0,4.648,5.294,40.716,374.848,3779.458,0.006
2423,137,32,1570.523,976.738,0,3.551,8.631,83.251,844.275,8855.561,15.815
2424,137,33,1576.500,977.604,0,4.283,8.051,73.412,716.358,7330.587,7.965
2425,137,37,1489.526,943.635,0,4.041,6.497,55.527,542.074,5701.673,1.618
2426,137,40,1656.660,1047.509,0,3.884,7.667,67.043,632.273,6271.583,12.446
2427,137,41,1925.601,839.305,0,3.693,6.226,52.086,501.806,5215.022,4.809E-4
2428,137,44,1733.852,805.545,0,3.774,7.130,59.250,543.702,5350.705,31.654
2429,137,45,1838.344,666.637,0,2.759,6.004,48.119,448.204,4551.917,3.071E-4
2430,137,46,1814.948,814.003,0,3.836,7.107,58.725,537.852,5317.964,37.805
2431,137,47,1769.643,849.094,0,3.365,6.828,57.187,541.416,5540.037,15.104
2432,137,48,1774.172,1105.578,0,3.736,6.718,59.752,600.774,6450.808,37.532
2433,137,49,1738.317,1062.435,0,4.027,6.330,52.661,503.439,5222.082,17.394
2434,137,51,1783.352,1125.903,0,6.425,6.734,57.319,551.688,5694.001,3.863E-4
2435,137,52,1780.923,1124.614,0,6.766,7.063,58.533,539.177,5343.833,8.535E-8
2436,137,53,1781.286,1124.184,0,6.567,6.931,56.278,506.370,4899.111,0.085
2437,137,54,1781.166,1123.105,0,7.236,6.360,50.518,460.617,4572.354,0.008
2438,137,55,1782.232,1123.380,0,6.580,6.500,52.833,491.238,4962.525,0.002
2439,137,56,1782.935,1123.981,0,7.009,6.311,51.193,472.991,4716.999,1.258E-4
